RankId,Rank,Song_x,Artist_x,Year,Song_y,Artist_y,Lyrics,Source,LyricsStatus,GeniusLyrics
2501,1,Hold On,Wilson Phillips,1990,hold on,wilson phillips, i know theres pain why do lock yourself up in these chains no one can change your life except for you dont ever let anyone step all over you just open your heart and your mind is it really fair to feel this way insidesome day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day can you hold on for one more day thingsll go your way hold on for one more dayyou could sustain or are you comfortable with the pain youve got no one to blame for your unhappiness you got yourself into your own mess lettin your worries pass you by dont you think its worth your time to change your mindsome day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day can you hold on for one more day thingsll go your way hold on for one more dayi know that there is pain but you hold on for one more day and break free the chains yeah i know that there is pain but you hold on for one more day and you break free break from the chainssome day somebodys gonna make you want to turn around and say goodbye until then baby are you going to let them hold you down and make you cry dont you know dont you know things can change thingsll go your way if you hold on for one more day yeah if you hold ondont you know things can change thingsll go your way if you hold on for one more day if you hold on can you hold on hold on baby wont you tell me now hold on for one more day cause its gonna go your waydont you know things can change thingsll go your way if you hold on for one more day cant you change it this timemake up your mind hold on hold on baby hold on ,1.0,1,"I know this pain
Why do lock yourself up in these chains?
No one can change your life except for you
Don't ever let anyone step all over you
Just open your heart and your mind
Is it really fair to feel this way inside?

Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change
Things'll go your way
If you hold on for one more day
Can you hold on for one more day
Things'll go your way
Hold on for one more day
You could sustain
Or are you comfortable with the pain?
You've got no one to blame for your unhappiness
You got yourself into your own mess
Lettin' your worries pass you by
Don't you think it's worth your time
To change your mind?

Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change
Things'll go your way
If you hold on for one more day
Can you hold on for one more day
Things'll go your way
Hold on for one more day
I know that there is pain
But you hold on for one more day and
Break free the chains
Yeah I know that there is pain
But you hold on for one more day and you
Break free, break from the chains
Some day somebody's gonna make you want to
Turn around and say goodbye
Until then baby are you going to let them
Hold you down and make you cry
Don't you know?
Don't you know things can change
Things'll go your way
If you hold on for one more day yeah
If you hold on
Don't you know things can change
Things'll go your way
If you hold on for one more day
If you hold on
Can you hold on
Hold on baby
Won't you tell me now
Hold on for one more day Cause
It's gonna go your way
Don't you know things can change
Things'll go your way
If you hold on for one more day
Can't you change it this time
Make up your mind
Hold on
Hold on
Baby hold on"
2502,2,It Must Have Been Love,Roxette,1990,it must have been love,roxette, must have been love but its over nowlay a whisper on my pillow leave the winter on the ground i wake up lonely theres air of silence in the bedroom and all around all around touch me now i close my eyes and dream awayit must have been love but its over now it must have been good but i lost it somehow it must have been love but its over now from the moment we touched til the time had run outmakebelieving were together that im sheltered by your heart but in and outside ive turned to water like a teardrop in your palm and its a hard winters day i dream awayit must have been love must have been love but its over now but its over now it was all that i wanted now im living without it must have been love must have been love but its over now its where the water flows its where the wind blowsit must have been love must have been love but its over now but its over now it must have been good but i lost it somehow it must have been love must have been love but its over now but its over now from the moment we touched til the time had run outyeah it must have been love it must have been love but its over now but its over now it was all that i wanted now im living without it must have been love but its over now its where the water flows its where the wind blowsoh it must have been love but its over now but its over now but its over now now im all alone it must have been love it must have been love but its over now but its over now now im all alone ,1.0,1,"Lay a whisper on my pillow
Leave the winter on the ground
I wake up lonely
This air of silence
In the bedroom and all around
Touch me now
I close my eyes
And dream away

It must have been love
But it's over now
It must have been good
But I lost it somehow
It must have been love
But it's over now
From the moment we touched
Till the time had run out

Make believing we're together
That I'm sheltered by your heart
But in and outside
I turn to water
Like a teardrop in your palm
And it's a hard
Winter's day
I dream away

It must have been love
(Must have been love)
But it's over now
(It's over now)
It was all that I wanted
Now I'm living without
It must have been love
(Must have been love)

But it's over now
(It's over now)
It's where the water flows
It's where the wind blows


It must have been love
(Must have been love)
But it's over now
(It's over now)
It must have been good
But I lost it somehow
It must have been love
(Must have been love)
But it's over now
(It's over now)
From the moment we touched
Till the time had run out
Yeah, it must have been love
(Must have been love)
But it's over now
(It's over now)
It was all that I wanted
Now I'm living without
It must have been love
But it's over now
It's where the water flows
It's where the wind blows

(Must have been love)
It must have been love
But it's over now
No, no, no"
2503,3,Nothing Compares 2 U,Sinéad O'Connor,1990,nothing compares 2 u,sinead oconnor,oconnor sinead i still do not want what i havent got nothing compares 2 u its been seven hours and fifteen days since u took your love away i go out every night and sleep all day since u took your love away since u been gone i can do whatever i want i can see whomever i choose i can eat my dinner in a fancy restaurant but nothing i said nothing can take away these blues cos nothing compares nothing compares 2 u its been so lonely without u here like a bird without a song nothing can stop these lonely tears from falling tell me baby were did i go wrong i could put my arms around every boy i see but theyd only remind me of you i went to the doctor guess what he told me guess what he told me he said girl u better have fun no matter what u do but hes a fool cos nothing compares nothing compares 2 u all the flowers that u planted mama in the back yard all died when u went away i know that living with u baby was sometimes hard but im willing to give it another try cos nothing compares nothing compares 2 u,3.0,1,"It's been seven hours and fifteen days
Since you took your love away
I go out every night and sleep all day
Since you took your love away
Since you've been gone I can do whatever I want
I can see whomever I choose
I can eat my dinner in a fancy restaurant
But nothing... I said nothing can take away these blues

'Cause nothing compares
Nothing compares to you

It's been so lonely without you here
Like a bird without a song
Nothing can stop these lonely tears from falling
Tell me, baby, where did I go wrong
I could put my arms around every boy I see
But they'd only remind me of you
I went to the doctor and guess what he told me, guess what he told me?
He said, ""Girl, you better try to have fun no matter what you do,"" but he's a fool

'Cause nothing compares
Nothing compares to you


All the flowers that you planted, mama, in the back yard
All died when you went away
I know that living with you, baby, was sometimes hard
But I'm willing to give it another try

Nothing compares
Nothing compares to you
Nothing compares
Nothing compares to you
Nothing compares
Nothing compares to you"
2504,4,Poison,Bell Biv DeVoe,1990,poison,bell biv devoe, girl i must warn you i sense something strange in my mind situation is serious lets cure it cause were running out of time mm mm tell em rick its all so beautifulrelationships they seem from the start yeah mm mm its all so deadly when love is not together from the heart mm mm check it outits driving me out of my mind thats why its hard for me to find cant get it outta my head miss her kiss her love her wrong move youre deadthat girl is poison never trust a big butt and smile that girl is poison poisonif i were you id take precaution before i start to leave fly girl you know cause in some portions youll think shes the best thing in the worldshes so fly shell drive you right out of your mind steal your heart when youre blind beware shes schemin shell make you think youre dreamin youll fall in love and youll be screamin dreaminpoison deadly moving it slow looking for a mellow fellow like devoe getting paid laid so better lay low schemin on hots my end the pro showthe low pro hot should be cut like an afro see what youre sayin huh shes weighin but i know shes a loser how do you know me and the crew used to do herpoisoni was at the bar shake shakin takin em off and that night i played the wall checkin out the fellas the highs the lows keepin one eye open still clockin em still one particular girl that stood out from the rest poison as can be how how is she michael me and see and im runnin the show bell biv devoe haha haha now you know youre slick blowits driving me out of my mind thats why its hard for me to find cant get it outta my head miss her kiss her love her wrong move youre deadthat girl is poison poison poison never trust a big butt and smile poison poison poison shes dangerouspoison oh yeah poison oh yeah poison poison ,1.0,1,"Yeah, Spyderman and Freeze in full effect
Uh-huh
You ready, Ron?
I'm ready
You ready, Biv?
I'm ready, Slick, are you?
Oh, yeah, break it down

Girl, I, must (warn you)
I sense something strange in my mind

Situation is (serious)
Let's cure it cause we're running out of time

It's oh, so (beautiful)
Relationships they seem from the start
It's all so (deadly)
When love is not together from the heart

It's drivin' me out of my mind!
That's why it's HARD for me to find
Can't get it out of my head!
Miss her, kiss her, love her
(Wrong move you're dead!)

That girl is (poison)...
Never trust a big butt and smile
That girl is (poison)..
(""POISON!!"")


(-caution)
Before I start to meet a fly girl, you know?

Cause in some (portions)
You'll think she's the best thing in the world

She's so - (fly)
She'll drive you right out of your mind
And steal your heart when you're blind
Beware she's schemin', she'll make you think you're dreamin'
YOU'LL fall in love and you'll be screamin', demon, HOO..

Poison, deadly, movin' in slow
Lookin for a mellow fellow like DeVoe
Gettin paid, laid, so better lay low
Schemin on house, money, and the whole show
The low pro ho she'll be cut like an aaa-FRO
See what you're sayin', huh, she's a winner to you
But I know she's a loser (How do you know?)
Me and the crew used to do her!

""POISON!""
""POISON!""
""POISON!""
""POISON!""
""POISON!""
""POISON!""
""POISON!""
""POISON!
""POISON!""
""POISON!""
""POISON!""
""POISON!
""POISON!""
""POISON!""
""POISON!""
""POISON!

I was at the park, shake, breakin and takin 'em all
And that night, I played the wall
Checkin' out the fellas, the highs and lows
Keepin' one eye open, still clockin' the hoes
There was one particular girl that stood out from the rest
Poison as can be, the high power chest
Michael Biv here and I'm runnin' the show
Bell, Biv DeVoe 
..now you know!
Yo, Slick, blow..

It's drivin' me out of my mind!
That's why it's HARD for me to find
Can't get it out of my head!
Miss her, kiss her, love her
(Wrong move you're dead!)

That girl is (poison)...
Never trust a big butt and smile
That girl is (poison)..
(""POISON!!"")

Yo' fellas, that was my end of..
You know what I'm sayin', Mike?
Yeah, B.B.D. in full effect
Yo', wassup to Ralph T and Johnny G
And I can't forget about my boy, B. Brown
And the whole NE crew
Poison.."
2505,5,Vogue,Madonna,1990,vogue,madonna, strike a pose strike a pose vogue vogue vogue vogue vogue voguelook around everywhere you turn is heartache its everywhere that you go look around you try everything you can to escape the pain of life that you know life that you know when all else fails and you long to be something better than you are today i know a place where you can get away its called a dance floor and heres what its for socome on vogue let your body move to the music move to the music hey hey hey come on vogue let your body go with the flow go with the flow you know you can do itall you need is your own imagination so use it thats what its for thats what its for go inside for your finest inspiration your dreams will open the door open up the door it makes no difference if youre black or white if youre a boy or a girl if the musics pumping it will give you new life youre a superstar yes thats what you are you know itcome on vogue let your body move to the music move to the music hey hey hey come on vogue let your body go with the flow go with the flow you know you can do itbeautys where you find it not just where you bump and grind it soul is in the music oh thats where i feel so beautiful magical lifes a ball so get up on the dance floorcome on vogue let your body move to the music move to the music hey hey hey come on vogue let your body go with the flow go with the flow you know you can do itvogue vogue beautys where you find it move to the music vogue vogue beautys where you find it go with the flowgreta garbo and monroe dietrich and dimaggio marlon brando jimmy dean on the cover of a magazine grace kelly harlow jean picture of a beauty queen gene kelly fred astaire ginger rodgers dance on air they had style they had grace rita hayworth gave good face lauren katherine lana too bette davis we love you ladies with an attitude fellows that were in the mood dont just stand there lets get to it strike a pose theres nothing to itvogue vogue vogue vogueoooh youve got to let your body move to the music oooh youve got to just let your body go with the flow oooh youve got tovogue ,1.0,1,"Strike a pose
Strike a pose
Vogue (vogue, vogue)
Vogue (vogue, vogue)

Look around, everywhere you turn is heartache
It's everywhere that you go (look around)
You try everything you can to escape
The pain of life that you know (life that you know)
When all else fails and you long to be
Something better than you are today
I know a place where you can get away
It's called a dance floor, and here's what it's for, so

Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it

All you need is your own imagination
So use it that's what it's for (that's what it's for)
Go inside, for your finest inspiration
Your dreams will open the door (open up the door)
It makes no difference if you're black or white
If you're a boy or a girl
If the music's pumping it will give you new life
You're a superstar, yes, that's what you are, you know it

Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it

Beauty's where you find it
Not just where you bump and grind it
Soul is in the music, oh
That's where I feel so beautiful
Magical, life's a ball
So get up on the dance floor

Come on, vogue
Let your body move to the music (move to the music)
Hey, hey, hey
Come on, vogue
Let your body go with the flow (go with the flow)
You know you can do it

Vogue, (Vogue)
Beauty's where you find it (move to the music)
Vogue, (Vogue)
Beauty's where you find it (go with the flow)

Greta Garbo, and Monroe
Dietrich and DiMaggio
Marlon Brando, Jimmy Dean
On the cover of a magazine
Grace Kelly, Harlow, Jean
Picture of a beauty queen
Gene Kelly, Fred Astaire
Ginger Rogers, dance on air
They had style, they had grace
Rita Hayworth gave good face
Lauren, Katherine, Lana too
Bette Davis, we love you
Ladies with an attitude
Fellas that were in the mood
Don't just stand there, let's get to it
Strike a pose, there's nothing to it

Vogue, vogue
Vogue, vogue
(Move to the music)
Vogue, vogue
Vogue, vogue
(Go with the flow)

Oooh, you've got to
Let your body move to the music
Oooh, you've got to just
Let your body go with the flow
Oooh, you've got to just
Vogue"
2506,6,Vision of Love,Mariah Carey,1990,vision of love,mariah carey, treated me kind sweet destiny carried me through desperation to the one that was waiting for me it took so long still i believed somehow the one that i needed would find me eventuallyi had a vision of love and it was all that youve given to meprayed through the nights felt so alone suffered through alienation carried the weight on my own had to be strong so i believed and now i know ive succeeded in finding the place i conceivedi had a vision of love and it was all that youve given to me i had a vision of love and it was all that youve given meive realized a dream and i visualized the love that came to be feel so alive im so thankful that ive received the answer that heaven has sent down to meyou treated me kind sweet destiny and ill be eternally grateful holding you so close to me prayed through the nights so faithfully knowing the one that i needed would find me eventuallyi had a vision of love and it was all that youve given to me i had a vision of love and it was all that you turned out to be ,1.0,1,"Treated me kind
Sweet destiny
Carried me through desperation
To the one that was waiting for me
It took so long
Still I believed
Somehow the one that I needed
Would find me eventually

I had a vision of love
And it was all that you've given to me

Prayed through the nights
Felt so alone
Suffered from alienation
Carried the weight on my own
Had to be strong
So I believed
And now I know I've succeeded
In finding the place I conceived

I had a vision of love
And it was all that you've given to me
I had a vision of love
And it was all that you've given me

I've realized the dream
And I visualized
The love that came to be
Feel so alive
I'm so thankful that I've received
The answer that heaven has sent down to me

You treated me kind
Sweet destiny
And I'll be eternally grateful
Holding you so close to me
Prayed through the nights
So faithfully
Knowing the one that I needed
Would find me eventually

I had a vision of love
And it was all that you've given to me
I had a vision of love
And it was all that you turned out to be"
2507,7,Another Day in Paradise,Phil Collins,1990,another day in paradise,phil collins, she calls out to the man on the street sir can you help me its cold and ive nowhere to sleep is there somewhere you can tell mehe walks on doesnt look back he pretends he cant hear her starts to whistle as he crosses the street seems embarrassed to be thereoh think twice its another day for you and me in paradise oh think twice cause its just another day for you you and me in paradise think about itshe calls out to the man on the street he can see shes been crying shes got blisters on the soles of her feet she cant walk but shes tryingoh think twice cause its another day for you and me in paradise oh think twice its just another day for you you and me in paradise think about itoh lord is there nothing more anybody can do oh lord there must be something you can sayyou can tell from the lines on her face you can see that shes been there probably been moved on from every place cause she didnt fit in thereoh think twice cause another day for you and me in paradise oh think twice its just another day for you you and me in paradise just think about it think about itits just another day for you and me in paradise its just another day for you and me in paradise paradise its just another day for you and me in paradise its just another day for you and me in paradise paradise its just another day for you and me its just another day for you and me its just another day for you and me in paradise in paradise ,1.0,1,"I talk to God like, ""What's next for me?""
I'm just fulfillin' my destiny (destiny)
Fulfillin' my destiny, yeah
I talk to God like, ""What's next for me?""
I'm just fulfillin' my destiny (destiny)
I'm just fulfillin' my destiny, yeah!

I told y'all I'm a psycho
Ain't no tellin' what I might do, yeah
Doubt put his hands around my throat, so I cut him off
That's what you get for steppin' on my toes
At the top of the key, that's an iso
My career about to take off, flight mode
You don't like where we're headed, what you sittin' on my flight for, huh?
Yeah, they said, ""Wait until your time comes""
Nope! Time's up
You put in the album, got you thinkin' it's your birthday, woo!
Yeah, I'm full of surprises
A lot of pressure on the records, so you know I'm makin' diamonds
Tell me, how would you define this?
You witnessin' the finest
Yeah, you never know what you can do until you try it, ah!
I been workin' late nights like I'm Letterman
He ain't workin' anymore? Well forget it then
Somebody get the sedatives
Too late, yeah the lightbulb's off in my head again
Where is Edison for my adrenaline?
Rushin' through my veins like it's never did
What good is the body, man, if you ain't got the head with it?
Since a kid up I've been a pessimist
I like to focus on the negatives, oh Lord!

I talk to God like, ""What's next for me?""
I'm just fulfillin' my destiny (all day!)
Yeah, my pops told me he was proud, I don't think he knew what that meant to me
Yeah, you try to take advantage of me before you die, you'll be dead to me (all day!)
Before you die, you'll be dead to me
Laugh when they question me, y'all ain't no threat to me, yeah

I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny
I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny

Yeah, you know I keep it real honest
Real topics, ain't no way I will stop it
Chills watching everything that's going on around me, they wonder if I still got it
I'm still rhymin', just another day in paradise, Phil Collins
'Til you put your hands on me, yeah, now we got a real problem
Pay homage, make comments
We in the same genre, but I can guarantee we don't put out the same product
Get away from me, there ain't nothing you can say to me
Tried to roll my name through the dirt, that's fine, I was made from it
You ain't made it 'til they printin' shirts with your face on it
Outside tryna sell 'em at your shows, those are fake, dummy
This is something can't nobody ever take from me
No mistakin' me, take a blade to me, take a vein from me
Let me know what you get when you pull the DNA from me, woo!
No matches, I've been the baddest, no way to match it
You never seen the passion that's even half this
I'm wreakin' havoc
I think the fact that you think I'm average is kinda madness
So quit your naggin', you couldn't fathom what I've imagined
Forget the mansion, I'm in the attic
It's pretty graphic, but had to happen
You won't see it, get your glasses, forget the status

Yeah, I feel like we might be on the come-up (all day!)
Knew I was a problem how I showed up (ayy!)
Did not have to sell out, but the show does (all day!)
They ask me why I do it, so I told 'em (yeah!)

I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny
I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny

I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny
I'm just fulfillin' my destiny
I'm just fulfillin' my destiny (all day!)
To the death of me, I'm just fulfillin' my destiny"
2508,8,Hold On,En Vogue,1990,hold on,en vogue, when i had you i treated you bad wrong my dear but since since you went dont you know i sit around with my head hanging down and i wonder whos loving youooh my first mistake was i wanted too much time i had to have him morning noon and night if i would of known then the things that i know now i might not have lost the time i complain aboutdont waste your time fighting blind minded thoughts of despairhold on to your love hold on to your love hold on to your love hold on to your lovethe art of playing games now is not the hearts you break its bound to good love you make when its hearts on fire give him love everyday remember he needs space be patient and hell give his heart to youdont waste your time fighting blind minded thoughts of despairhold on to your love hold on to your love hold on to your love hold on to your lovetrust and honesty too must be the golden rule youll feel the strength of passion in your soul burn so deeply within ooh the magic that you share so sacrifice and show how much you caredont waste your time fighting blind minded thoughts of despairhold on to your love hold on to your love hold on to your lovehold on hold on hold on  ,1.0,1,"When I had you
I treated you bad
Wrong my dear
But since, since you went away
Don't you know I sit around
With my head hanging down
And I wonder who's loving you

Ooh, my first mistake was
I wanted too much time
I had to have him morning, noon, and night
If I would've known then
The things that I know now
I might not have lost the time I complain about

Don't waste your time
Fighting blind minded thoughts of despair

Hold on to your love
You got to hold on
Hold on to your love
Ooh, ooh, baby hold on
Hold on to your love
Oh, you got to hold on
Hold on to your love, ooh

The art of playing games now
Is not the hearts you break
It's 'bout good love you make
When his heart's on fire
Give him love every day
Remember he needs space
Be patient and he'll give his heart to you

Don't waste your time
Fighting blind minded thoughts of despair

Hold on to your love
You got to hold on, hey
Hold on to your love
You gotta hold on to your love, yeah, hey
Hold on to your love
Oh, baby hold on
Hold on to your love
Baby, hold on

Trust and honesty too
Must be the golden rule
You'll feel the strength of passion in your soul
Burn so deeply within
Oh, the magic that you share
So sacrifice and show how much you care

Don't waste your time
Fighting blind minded thoughts of despair

Hold on to your love
You got to hold on
Hold on to your love
Don´t let go
Keep the ties
Hold on to your love
Hang on tight, and don't let go
Hold on to your love, ooh
Don't let go
Hold on to your love
Hold on to your love, ooh

(Hold on to your love)
If you love him, if you need him, really want him
(Hold on to your love, ooh)
Just keep on, just keep on hanging on (Hold on)
Little trust, honesty, golden rule (Hold on)
Feel the strength of passion in your soul
It's burning so deep (Hold on)
Have faith
Just keep the fire burning at home (Hold on)
Hey, yeah
He'll come home to you (Hold on)
He'll be there for you
He'll want to have you (Hold on)
The time, oh (Hold on)
Have a little faith, don't be so blinded... (Hold on)"
2509,9,Cradle of Love,Billy Idol,1990,cradle of love,billy idol, well rock the cradle of love rock the cradle of love yes the cradle of love dont rock easily its truewell rock the cradle of love i rocked the cradle of love yes the cradle of love dont rock easily its true well nowit burned like a ball of fire when the rebel took a little child bride to tease yeah so go easy yeahcause love cuts a million ways shakes the devil when he misbehaves i aint nobodys fool come on shake it up whatever i dorock the cradle of love rock the cradle of love yes the cradle of love dont rock easily its true sent from heaven above thats right to rob the cradle of love yes the pages of love dont talk decently its trueyeah flesh for your romeo ah yeah baby i hear you moan its easy i know how to please me yeahthis love starts my rollin train you cant stop it it aint in vain i aint nobodys fool come on shake it up whatever you dothese are the wages of love i know rock the cradle of love these are the wages of love oh yeah rock the cradle yeah yeah yeah yeah yeah yeahwell it burned like a ball of fire when the rebel took a little child bride to tease yeah i know how to please you yeahwell my love starts a rollin train you cant stop it it aint in vain i aint nobodys foolcome on shake it up whatever i dorock the cradle of love rock the cradle of love sent from heaven above thats right to rock the cradle of love rock the cradle of love yeah cradle of love thats me mama i robbed the devil of love all right cradle of love if you tease me tonight if you sleaze me all right if you appease me tonight and let me ease you cradle of love all right yeah owww ,1.0,1,"Well rock the cradle of love
Rock the cradle of love
Yes the cradle of love don't rock easily It's true
Well rock the cradle of love
I rocked the cradle of love
Yes the cradle of love don't rock easily It's true
Well now
It burned like a ball of fire
When the rebel took a little child bride
To tease yeah so go easy yeah
Cause love cuts a million ways
Shakes the devil when he misbehaves
I ain't nobody's fool
Come on shake it up
Whatever I do
Rock the cradle of love
Rock the cradle of love
Yes the cradle of love don't rock easily It's true
Sent from heaven above that's right
To rob the cradle of love
Yes the pages of love don't talk decently It's true
Yeah flesh for your Romeo
Ah yeah baby
I hear you moan
It's easy y'know how to please me yeah
This love starts my rollin' train
You can't stop it
It ain't in vain
I ain't nobody's fool
Come on shake it up
Whatever you do
These are the wages of love
Rock the cradle of love
These are the wages of love
Ooh yeah
Rock the cradle
Yeah yeah yeah yeah yeah yeah
Well it burned like a ball on fire
When the rebel took a little child bride
To tease yeah I know how to please you yeah
Well my love starts a rollin' train
You can't stop it
It ain't in vain
I ain't nobody's fool
Come on shake it up
Whatever I do
Rock the cradle of love
Rock the cradle of love
Sent from heaven above
That's right
To rock the cradle of love
Rock the cradle of love
Yeah cradle of love
That's me mama
I robbed the devil of love
All right
Cradle of love
If you tease me tonight
If you sleaze me all right
If you appease me tonight
And let me ease you
Cradle of love"
2510,10,Blaze of Glory,Jon Bon Jovi,1990,blaze of glory,jon bon jovi, i wake up in the morning and i raise my weary head ive got an old coat for a pillow and the earth was last nights bed i dont know where im going only god knows where ive been im a devil on the run a six gun lover a candle in the windwhen youre brought into this world they say youre born in sin well at least they gave me something i didnt have to steal or have to win well they tell me that im wanted yeah im a wanted man im a colt in your stable im what cain was to abel mister catch me if you canim going out in a blaze of glory take me now but know the truth im going out in a blaze of glory lord i never drew first but i drew first blood im no ones son call me young gunyou ask about my conscience and i offer you my soul you ask if ill grow to be a wise man well i ask if ill grow old you ask me if ive known love and what its like to sing songs in the rain well ive seen love come and ive seen it shot down ive seen it die in vainshot down in a blaze of glory take me now but know the truth cause im going down in a blaze of glory lord i never drew first but i drew first blood im the devils son call me young gunsoloeach night i go to bed i pray the lord my soul to keep no i aint looking for forgiveness but before im six foot deep lord i got to ask a favor and hope youll understand cause ive lived life to the fullest let this boy die like a man staring down a bullet let me make my final standshot down in a blaze of glory take me now but know the truth im going out in a blaze of glory lord i never drew first but i drew first blood and im no ones son call me young gun im a young gun ,1.0,1,"I wake up in the morning and I raise my weary head
I've got an old coat for a pillow, and the earth was last night's bed
I don't know where I'm goin', only God knows where I've been
I'm a devil on the run, a six gun lover, a candle in the wind

When you're brought into this world, they say you're born in sin
Well at least they gave me somethin', I didn't have to steal or have to win
Well they tell me that I'm wanted, yeah, I'm a wanted man
I'm colt in your stable, I'm what Cain was to Abel, Mr. Catch-Me-If-You-Can

I'm goin' down in a blaze of glory
Take me now but know the truth
I'm goin' out in a blaze of glory
And, Lord, I never drew first, but I drew first blood
I'm no one's son, call me young gun

You ask about my conscience and I offer you my soul
You ask If I'll grow to be a wise man, well I ask if I'll grow old
You ask me if I've known love and what it's like to sing songs in the rain
Well, I've seen love come, I've seen it shot down, I've seen it die in vain

Shot down in a blaze of glory
Take me now but know the truth
'Cause I'm goin' out in a blaze of glory
Lord, I never drew first but I drew first blood
I'm the devil's son, call me young gun

Each night I go to bed, I pray the Lord my soul to keep
No I ain't lookin' for forgiveness, but before I'm six foot deep
Lord, I gotta ask a favor, and I'll hope you'll understand
'Cause I've lived life to the fullest, let this boy die like a man
Starin' down a bullet, let me make my final stand

Shot down in a blaze of glory
Take me now but know the truth
I'm goin' out in a blaze of glory
Lord, I never drew first but I drew first blood
And I'm no one's son, call me young gun
I'm a young gun
Young gun
Young gun"
